지점,지점명,일시,시정(10m)
172,고창,2022-04-05 13:00,3548
172,고창,2022-04-05 14:00,3392
172,고창,2022-04-05 15:00,4433
172,고창,2022-04-05 16:00,3646
172,고창,2022-04-05 17:00,3702
172,고창,2022-04-05 18:00,3199
172,고창,2022-04-05 19:00,3024
172,고창,2022-04-05 20:00,2415
172,고창,2022-04-05 21:00,2028
172,고창,2022-04-05 22:00,2732
172,고창,2022-04-05 23:00,2428
172,고창,2022-04-06 00:00,2085
172,고창,2022-04-06 01:00,1871
172,고창,2022-04-06 02:00,2065
172,고창,2022-04-06 03:00,1914
172,고창,2022-04-06 04:00,1956
172,고창,2022-04-06 05:00,2348
172,고창,2022-04-06 06:00,2268
172,고창,2022-04-06 07:00,1913
172,고창,2022-04-06 08:00,1646
172,고창,2022-04-06 09:00,1672
172,고창,2022-04-06 10:00,1674
172,고창,2022-04-06 11:00,1645
172,고창,2022-04-06 12:00,1569
172,고창,2022-04-06 13:00,1850
172,고창,2022-04-06 14:00,1933
172,고창,2022-04-06 15:00,1768
172,고창,2022-04-06 16:00,1453
172,고창,2022-04-06 17:00,1791
172,고창,2022-04-06 18:00,1514
172,고창,2022-04-06 19:00,1978
172,고창,2022-04-06 20:00,1138
172,고창,2022-04-06 21:00,1244
172,고창,2022-04-06 22:00,1529
172,고창,2022-04-06 23:00,103
172,고창,2022-04-07 00:00,2655
172,고창,2022-04-07 01:00,81
172,고창,2022-04-07 02:00,73
172,고창,2022-04-07 03:00,5000
172,고창,2022-04-07 04:00,3081
172,고창,2022-04-07 05:00,5000
172,고창,2022-04-07 06:00,5000
172,고창,2022-04-07 07:00,727
172,고창,2022-04-07 08:00,2092
172,고창,2022-04-07 09:00,5000
172,고창,2022-04-07 10:00,4383
172,고창,2022-04-07 11:00,5000
172,고창,2022-04-07 12:00,5000
172,고창,2022-04-07 13:00,4300
172,고창,2022-04-07 14:00,3746
172,고창,2022-04-07 15:00,3910
172,고창,2022-04-07 16:00,4026
172,고창,2022-04-07 17:00,3016
172,고창,2022-04-07 18:00,2716
172,고창,2022-04-07 19:00,3117
172,고창,2022-04-07 20:00,2744
172,고창,2022-04-07 21:00,2421
172,고창,2022-04-07 22:00,2447
172,고창,2022-04-07 23:00,2343
172,고창,2022-04-08 00:00,2064
172,고창,2022-04-08 01:00,2028
172,고창,2022-04-08 02:00,2436
172,고창,2022-04-08 03:00,2059
172,고창,2022-04-08 04:00,1816
172,고창,2022-04-08 05:00,1944
172,고창,2022-04-08 06:00,1921
172,고창,2022-04-08 07:00,1868
172,고창,2022-04-08 08:00,1541
172,고창,2022-04-08 09:00,1794
172,고창,2022-04-08 10:00,1834
172,고창,2022-04-08 11:00,1664
172,고창,2022-04-08 12:00,1931
172,고창,2022-04-08 13:00,2241
172,고창,2022-04-08 14:00,2311
172,고창,2022-04-08 15:00,2884
172,고창,2022-04-08 16:00,2141
172,고창,2022-04-08 17:00,2173
172,고창,2022-04-08 18:00,2132
172,고창,2022-04-08 19:00,2141
172,고창,2022-04-08 20:00,1835
172,고창,2022-04-08 21:00,1839
172,고창,2022-04-08 22:00,2377
172,고창,2022-04-08 23:00,1944
172,고창,2022-04-09 00:00,2171
172,고창,2022-04-09 01:00,2055
172,고창,2022-04-09 02:00,1931
172,고창,2022-04-09 03:00,1880
172,고창,2022-04-09 04:00,1864
172,고창,2022-04-09 05:00,1832
172,고창,2022-04-09 06:00,1856
172,고창,2022-04-09 07:00,1531
172,고창,2022-04-09 08:00,1409
172,고창,2022-04-09 09:00,1342
172,고창,2022-04-09 10:00,1494
172,고창,2022-04-09 11:00,1464
172,고창,2022-04-09 12:00,1439
172,고창,2022-04-09 13:00,1496
172,고창,2022-04-09 14:00,1628
172,고창,2022-04-09 15:00,2206
172,고창,2022-04-09 16:00,1977
172,고창,2022-04-09 17:00,2005
172,고창,2022-04-09 18:00,1922
172,고창,2022-04-09 19:00,2382
172,고창,2022-04-09 20:00,3027
172,고창,2022-04-09 21:00,2795
172,고창,2022-04-09 22:00,3072
172,고창,2022-04-09 23:00,2050
172,고창,2022-04-10 00:00,2233
172,고창,2022-04-10 01:00,1919
172,고창,2022-04-10 02:00,2152
172,고창,2022-04-10 03:00,2135
172,고창,2022-04-10 04:00,2060
172,고창,2022-04-10 05:00,2086
172,고창,2022-04-10 06:00,1886
172,고창,2022-04-10 07:00,1443
172,고창,2022-04-10 08:00,1383
172,고창,2022-04-10 09:00,1480
172,고창,2022-04-10 10:00,1538
172,고창,2022-04-10 11:00,1394
172,고창,2022-04-10 12:00,1687
172,고창,2022-04-10 13:00,1613
172,고창,2022-04-10 14:00,1826
172,고창,2022-04-10 15:00,1589
172,고창,2022-04-10 16:00,1513
172,고창,2022-04-10 17:00,1568
172,고창,2022-04-10 18:00,1596
172,고창,2022-04-10 19:00,1935
172,고창,2022-04-10 20:00,2170
172,고창,2022-04-10 21:00,2156
172,고창,2022-04-10 22:00,2235
172,고창,2022-04-10 23:00,2154
172,고창,2022-04-11 00:00,1938
172,고창,2022-04-11 01:00,1772
172,고창,2022-04-11 02:00,1566
172,고창,2022-04-11 03:00,1501
172,고창,2022-04-11 04:00,1492
172,고창,2022-04-11 05:00,1345
172,고창,2022-04-11 06:00,1298
172,고창,2022-04-11 07:00,1046
172,고창,2022-04-11 08:00,1198
172,고창,2022-04-11 09:00,1202
172,고창,2022-04-11 10:00,1217
172,고창,2022-04-11 11:00,1492
172,고창,2022-04-11 12:00,1520
172,고창,2022-04-11 13:00,1702
172,고창,2022-04-11 14:00,2020
172,고창,2022-04-11 15:00,1689
172,고창,2022-04-11 16:00,1990
172,고창,2022-04-11 17:00,1626
172,고창,2022-04-11 18:00,1651
172,고창,2022-04-11 19:00,1832
172,고창,2022-04-11 20:00,2237
172,고창,2022-04-11 21:00,2022
172,고창,2022-04-11 22:00,1785
172,고창,2022-04-11 23:00,1852
172,고창,2022-04-12 00:00,1851
172,고창,2022-04-12 01:00,2076
172,고창,2022-04-12 02:00,1894
172,고창,2022-04-12 03:00,1698
172,고창,2022-04-12 04:00,1811
172,고창,2022-04-12 05:00,1661
172,고창,2022-04-12 06:00,1805
172,고창,2022-04-12 07:00,1486
172,고창,2022-04-12 08:00,1475
172,고창,2022-04-12 09:00,1396
172,고창,2022-04-12 10:00,1448
172,고창,2022-04-12 11:00,1416
172,고창,2022-04-12 12:00,1492
172,고창,2022-04-12 13:00,1762
172,고창,2022-04-12 14:00,1742
172,고창,2022-04-12 15:00,1863
172,고창,2022-04-12 16:00,1796
172,고창,2022-04-12 17:00,1633
172,고창,2022-04-12 18:00,1663
172,고창,2022-04-12 19:00,1795
172,고창,2022-04-12 20:00,1660
172,고창,2022-04-12 21:00,1928
172,고창,2022-04-12 22:00,1847
172,고창,2022-04-12 23:00,1697
172,고창,2022-04-13 00:00,1679
172,고창,2022-04-13 01:00,1121
172,고창,2022-04-13 02:00,1219
172,고창,2022-04-13 03:00,827
172,고창,2022-04-13 04:00,1907
172,고창,2022-04-13 05:00,2338
172,고창,2022-04-13 06:00,1152
172,고창,2022-04-13 07:00,2247
172,고창,2022-04-13 08:00,971
172,고창,2022-04-13 09:00,1674
172,고창,2022-04-13 10:00,1934
172,고창,2022-04-13 11:00,2007
172,고창,2022-04-13 12:00,419
172,고창,2022-04-13 13:00,1396
172,고창,2022-04-13 14:00,2436
172,고창,2022-04-13 15:00,1217
172,고창,2022-04-13 16:00,2029
172,고창,2022-04-13 17:00,1229
172,고창,2022-04-13 18:00,760
172,고창,2022-04-13 19:00,841
172,고창,2022-04-13 20:00,1143
172,고창,2022-04-13 21:00,1154
172,고창,2022-04-13 22:00,1077
172,고창,2022-04-13 23:00,1473
172,고창,2022-04-14 00:00,2864
172,고창,2022-04-14 01:00,2029
172,고창,2022-04-14 02:00,1949
172,고창,2022-04-14 03:00,1993
172,고창,2022-04-14 04:00,1999
172,고창,2022-04-14 05:00,2045
172,고창,2022-04-14 06:00,2044
172,고창,2022-04-14 07:00,2759
172,고창,2022-04-14 08:00,1794
172,고창,2022-04-14 09:00,1719
172,고창,2022-04-14 10:00,1692
172,고창,2022-04-14 11:00,1727
172,고창,2022-04-14 12:00,1778
172,고창,2022-04-14 13:00,1714
172,고창,2022-04-14 14:00,1585
172,고창,2022-04-14 15:00,2032
172,고창,2022-04-14 16:00,1960
172,고창,2022-04-14 17:00,2063
172,고창,2022-04-14 18:00,2272
172,고창,2022-04-14 19:00,1935
172,고창,2022-04-14 20:00,1965
172,고창,2022-04-14 21:00,1831
172,고창,2022-04-14 22:00,2156
172,고창,2022-04-14 23:00,1745
172,고창,2022-04-15 00:00,1806
172,고창,2022-04-15 01:00,1834
172,고창,2022-04-15 02:00,2036
172,고창,2022-04-15 03:00,1832
172,고창,2022-04-15 04:00,1749
172,고창,2022-04-15 05:00,1304
172,고창,2022-04-15 06:00,1774
172,고창,2022-04-15 07:00,1442
172,고창,2022-04-15 08:00,1861
172,고창,2022-04-15 09:00,1636
172,고창,2022-04-15 10:00,1297
172,고창,2022-04-15 11:00,2070
172,고창,2022-04-15 12:00,2247
172,고창,2022-04-15 13:00,1958
172,고창,2022-04-15 14:00,2202
172,고창,2022-04-15 15:00,2003
172,고창,2022-04-15 16:00,1809
172,고창,2022-04-15 17:00,1690
172,고창,2022-04-15 18:00,1775
172,고창,2022-04-15 19:00,1788
172,고창,2022-04-15 20:00,2424
172,고창,2022-04-15 21:00,1916
172,고창,2022-04-15 22:00,907
172,고창,2022-04-15 23:00,993
172,고창,2022-04-16 00:00,772
172,고창,2022-04-16 01:00,662
172,고창,2022-04-16 02:00,1103
172,고창,2022-04-16 03:00,1035
172,고창,2022-04-16 04:00,477
172,고창,2022-04-16 05:00,235
172,고창,2022-04-16 06:00,387
172,고창,2022-04-16 07:00,291
172,고창,2022-04-16 08:00,1348
172,고창,2022-04-16 09:00,3645
172,고창,2022-04-16 10:00,5000
172,고창,2022-04-16 11:00,4978
172,고창,2022-04-16 12:00,4779
172,고창,2022-04-16 13:00,3756
172,고창,2022-04-16 14:00,2818
172,고창,2022-04-16 15:00,2970
172,고창,2022-04-16 16:00,2741
172,고창,2022-04-16 17:00,2139
172,고창,2022-04-16 18:00,2056
172,고창,2022-04-16 19:00,2110
172,고창,2022-04-16 20:00,2301
172,고창,2022-04-16 21:00,2060
172,고창,2022-04-16 22:00,2077
172,고창,2022-04-16 23:00,1945
172,고창,2022-04-17 00:00,1959
172,고창,2022-04-17 01:00,2157
172,고창,2022-04-17 02:00,1858
172,고창,2022-04-17 03:00,1822
172,고창,2022-04-17 04:00,1352
172,고창,2022-04-17 05:00,1607
172,고창,2022-04-17 06:00,595
172,고창,2022-04-17 07:00,1412
172,고창,2022-04-17 08:00,1871
172,고창,2022-04-17 09:00,2589
172,고창,2022-04-17 10:00,2097
172,고창,2022-04-17 11:00,3830
172,고창,2022-04-17 12:00,4699
172,고창,2022-04-17 13:00,3781
172,고창,2022-04-17 14:00,3653
172,고창,2022-04-17 15:00,1942
172,고창,2022-04-17 16:00,1740
172,고창,2022-04-17 17:00,1799
172,고창,2022-04-17 18:00,1994
172,고창,2022-04-17 19:00,2306
172,고창,2022-04-17 20:00,1868
172,고창,2022-04-17 21:00,1078
172,고창,2022-04-17 22:00,1641
172,고창,2022-04-17 23:00,1337
172,고창,2022-04-18 00:00,1875
172,고창,2022-04-18 01:00,1997
172,고창,2022-04-18 02:00,1848
172,고창,2022-04-18 03:00,3307
172,고창,2022-04-18 04:00,4514
172,고창,2022-04-18 05:00,2218
172,고창,2022-04-18 06:00,2540
172,고창,2022-04-18 07:00,2094
172,고창,2022-04-18 08:00,1797
172,고창,2022-04-18 09:00,2524
172,고창,2022-04-18 10:00,3896
172,고창,2022-04-18 11:00,4963
172,고창,2022-04-18 12:00,5000
172,고창,2022-04-18 13:00,4163
172,고창,2022-04-18 14:00,3862
172,고창,2022-04-18 15:00,4018
172,고창,2022-04-18 16:00,3379
172,고창,2022-04-18 17:00,3624
172,고창,2022-04-18 18:00,2376
172,고창,2022-04-18 19:00,2612
172,고창,2022-04-18 20:00,2012
172,고창,2022-04-18 21:00,2099
172,고창,2022-04-18 22:00,2074
172,고창,2022-04-18 23:00,2390
172,고창,2022-04-19 00:00,1914
172,고창,2022-04-19 01:00,2599
172,고창,2022-04-19 02:00,2081
172,고창,2022-04-19 03:00,1623
172,고창,2022-04-19 04:00,2062
172,고창,2022-04-19 05:00,1886
172,고창,2022-04-19 06:00,1974
172,고창,2022-04-19 07:00,2064
172,고창,2022-04-19 08:00,1699
172,고창,2022-04-19 09:00,1932
172,고창,2022-04-19 10:00,2855
172,고창,2022-04-19 11:00,3887
172,고창,2022-04-19 12:00,4215
172,고창,2022-04-19 13:00,4319
172,고창,2022-04-19 14:00,4103
172,고창,2022-04-19 15:00,4553
172,고창,2022-04-19 16:00,2113
172,고창,2022-04-19 17:00,2197
172,고창,2022-04-19 18:00,1635
172,고창,2022-04-19 19:00,1667
172,고창,2022-04-19 20:00,1656
172,고창,2022-04-19 21:00,1715
172,고창,2022-04-19 22:00,1657
172,고창,2022-04-19 23:00,1823
172,고창,2022-04-20 00:00,1599
172,고창,2022-04-20 01:00,1760
172,고창,2022-04-20 02:00,1679
172,고창,2022-04-20 03:00,1504
172,고창,2022-04-20 04:00,1403
172,고창,2022-04-20 05:00,1562
172,고창,2022-04-20 06:00,1296
172,고창,2022-04-20 07:00,1244
172,고창,2022-04-20 08:00,1415
172,고창,2022-04-20 09:00,2227
172,고창,2022-04-20 10:00,4173
172,고창,2022-04-20 11:00,4963
172,고창,2022-04-20 12:00,3758
172,고창,2022-04-20 13:00,4892
172,고창,2022-04-20 14:00,4559
172,고창,2022-04-20 15:00,4481
172,고창,2022-04-20 16:00,3462
172,고창,2022-04-20 17:00,2775
172,고창,2022-04-20 18:00,2181
172,고창,2022-04-20 19:00,2516
172,고창,2022-04-20 20:00,3114
172,고창,2022-04-20 21:00,2660
172,고창,2022-04-20 22:00,1893
172,고창,2022-04-20 23:00,1879
172,고창,2022-04-21 00:00,1714
172,고창,2022-04-21 01:00,1604
172,고창,2022-04-21 02:00,1563
172,고창,2022-04-21 03:00,2390
172,고창,2022-04-21 04:00,1690
172,고창,2022-04-21 05:00,1927
172,고창,2022-04-21 06:00,1892
172,고창,2022-04-21 07:00,1961
172,고창,2022-04-21 08:00,1744
172,고창,2022-04-21 09:00,2152
172,고창,2022-04-21 10:00,2238
172,고창,2022-04-21 11:00,1621
172,고창,2022-04-21 12:00,1546
172,고창,2022-04-21 13:00,2009
172,고창,2022-04-21 14:00,1887
172,고창,2022-04-21 15:00,2364
172,고창,2022-04-21 16:00,2074
172,고창,2022-04-21 17:00,2084
172,고창,2022-04-21 18:00,2310
172,고창,2022-04-21 19:00,2450
172,고창,2022-04-21 20:00,2654
172,고창,2022-04-21 21:00,2112
172,고창,2022-04-21 22:00,1781
172,고창,2022-04-21 23:00,1711
172,고창,2022-04-22 00:00,2020
172,고창,2022-04-22 01:00,2091
172,고창,2022-04-22 02:00,2032
172,고창,2022-04-22 03:00,1831
172,고창,2022-04-22 04:00,1906
172,고창,2022-04-22 05:00,2338
172,고창,2022-04-22 06:00,2511
172,고창,2022-04-22 07:00,2105
172,고창,2022-04-22 08:00,1779
172,고창,2022-04-22 09:00,1981
172,고창,2022-04-22 10:00,1970
172,고창,2022-04-22 11:00,2240
172,고창,2022-04-22 12:00,2363
172,고창,2022-04-22 13:00,2321
172,고창,2022-04-22 14:00,2480
172,고창,2022-04-22 15:00,2114
172,고창,2022-04-22 16:00,1724
172,고창,2022-04-22 17:00,1669
172,고창,2022-04-22 18:00,1531
172,고창,2022-04-22 19:00,1620
172,고창,2022-04-22 20:00,1665
172,고창,2022-04-22 21:00,1487
172,고창,2022-04-22 22:00,1626
172,고창,2022-04-22 23:00,753
172,고창,2022-04-23 00:00,873
172,고창,2022-04-23 01:00,392
172,고창,2022-04-23 02:00,1060
172,고창,2022-04-23 03:00,1467
172,고창,2022-04-23 04:00,431
172,고창,2022-04-23 05:00,672
172,고창,2022-04-23 06:00,253
172,고창,2022-04-23 07:00,1025
172,고창,2022-04-23 08:00,1451
172,고창,2022-04-23 09:00,2764
172,고창,2022-04-23 10:00,4001
172,고창,2022-04-23 11:00,4217
172,고창,2022-04-23 12:00,3438
172,고창,2022-04-23 13:00,4991
172,고창,2022-04-23 14:00,5000
172,고창,2022-04-23 15:00,3948
172,고창,2022-04-23 16:00,3536
172,고창,2022-04-23 17:00,3029
172,고창,2022-04-23 18:00,2685
172,고창,2022-04-23 19:00,2293
172,고창,2022-04-23 20:00,1917
172,고창,2022-04-23 21:00,1529
172,고창,2022-04-23 22:00,2125
172,고창,2022-04-23 23:00,3170
172,고창,2022-04-24 00:00,4324
172,고창,2022-04-24 01:00,4520
172,고창,2022-04-24 02:00,1758
172,고창,2022-04-24 03:00,2127
172,고창,2022-04-24 04:00,1946
172,고창,2022-04-24 05:00,1746
172,고창,2022-04-24 06:00,2166
172,고창,2022-04-24 07:00,1261
172,고창,2022-04-24 08:00,1609
172,고창,2022-04-24 09:00,2079
172,고창,2022-04-24 10:00,2898
172,고창,2022-04-24 11:00,2742
172,고창,2022-04-24 12:00,2651
172,고창,2022-04-24 13:00,3056
172,고창,2022-04-24 14:00,2716
172,고창,2022-04-24 15:00,2422
172,고창,2022-04-24 16:00,1907
172,고창,2022-04-24 17:00,1415
172,고창,2022-04-24 18:00,1140
172,고창,2022-04-24 19:00,981
172,고창,2022-04-24 20:00,1460
172,고창,2022-04-24 21:00,2097
172,고창,2022-04-24 22:00,1488
172,고창,2022-04-24 23:00,1293
172,고창,2022-04-25 00:00,810
172,고창,2022-04-25 01:00,681
172,고창,2022-04-25 02:00,25
172,고창,2022-04-25 03:00,1129
172,고창,2022-04-25 04:00,5000
172,고창,2022-04-25 05:00,152
172,고창,2022-04-25 06:00,3805
172,고창,2022-04-25 07:00,5000
172,고창,2022-04-25 08:00,5000
172,고창,2022-04-25 09:00,5000
172,고창,2022-04-25 10:00,4864
172,고창,2022-04-25 11:00,4301
172,고창,2022-04-25 12:00,5000
172,고창,2022-04-25 13:00,5000
172,고창,2022-04-25 14:00,3196
172,고창,2022-04-25 15:00,3217
172,고창,2022-04-25 16:00,2853
172,고창,2022-04-25 17:00,3748
172,고창,2022-04-25 18:00,4250
172,고창,2022-04-25 19:00,4148
172,고창,2022-04-25 20:00,1292
172,고창,2022-04-25 21:00,955
172,고창,2022-04-25 22:00,738
172,고창,2022-04-25 23:00,144
172,고창,2022-04-26 00:00,514
172,고창,2022-04-26 01:00,5000
172,고창,2022-04-26 02:00,4238
172,고창,2022-04-26 03:00,3969
172,고창,2022-04-26 04:00,2842
172,고창,2022-04-26 05:00,2567
172,고창,2022-04-26 06:00,986
172,고창,2022-04-26 07:00,591
172,고창,2022-04-26 08:00,881
172,고창,2022-04-26 09:00,1091
172,고창,2022-04-26 10:00,614
172,고창,2022-04-26 11:00,1212
172,고창,2022-04-26 12:00,1412
172,고창,2022-04-26 13:00,511
172,고창,2022-04-26 14:00,396
172,고창,2022-04-26 15:00,788
172,고창,2022-04-26 16:00,1131
172,고창,2022-04-26 17:00,1675
172,고창,2022-04-26 18:00,2029
172,고창,2022-04-26 19:00,2380
172,고창,2022-04-26 20:00,1785
172,고창,2022-04-26 21:00,5000
172,고창,2022-04-26 22:00,4471
172,고창,2022-04-26 23:00,945
172,고창,2022-04-27 00:00,1510
172,고창,2022-04-27 01:00,671
172,고창,2022-04-27 02:00,1314
172,고창,2022-04-27 03:00,1224
172,고창,2022-04-27 04:00,634
172,고창,2022-04-27 05:00,5000
172,고창,2022-04-27 06:00,115
172,고창,2022-04-27 07:00,2943
172,고창,2022-04-27 08:00,4961
172,고창,2022-04-27 09:00,2812
172,고창,2022-04-27 10:00,2731
172,고창,2022-04-27 11:00,2324
172,고창,2022-04-27 12:00,2637
172,고창,2022-04-27 13:00,2085
172,고창,2022-04-27 14:00,1971
172,고창,2022-04-27 15:00,2179
172,고창,2022-04-27 16:00,1877
172,고창,2022-04-27 17:00,1950
172,고창,2022-04-27 18:00,1806
172,고창,2022-04-27 19:00,2204
172,고창,2022-04-27 20:00,2201
172,고창,2022-04-27 21:00,2469
172,고창,2022-04-27 22:00,2690
172,고창,2022-04-27 23:00,1946
172,고창,2022-04-28 00:00,2010
172,고창,2022-04-28 01:00,1877
172,고창,2022-04-28 02:00,1848
172,고창,2022-04-28 03:00,2039
172,고창,2022-04-28 04:00,2226
172,고창,2022-04-28 05:00,2099
172,고창,2022-04-28 06:00,2230
172,고창,2022-04-28 07:00,1728
172,고창,2022-04-28 08:00,1662
172,고창,2022-04-28 09:00,1800
172,고창,2022-04-28 10:00,2215
172,고창,2022-04-28 11:00,2510
172,고창,2022-04-28 12:00,2367
172,고창,2022-04-28 13:00,1871
172,고창,2022-04-28 14:00,1978
172,고창,2022-04-28 15:00,2505
172,고창,2022-04-28 16:00,2812
172,고창,2022-04-28 17:00,2680
172,고창,2022-04-28 18:00,3472
172,고창,2022-04-28 19:00,3690
172,고창,2022-04-28 20:00,3175
172,고창,2022-04-28 21:00,2674
172,고창,2022-04-28 22:00,2648
172,고창,2022-04-28 23:00,2409
172,고창,2022-04-29 00:00,1940
172,고창,2022-04-29 01:00,1214
172,고창,2022-04-29 02:00,948
172,고창,2022-04-29 03:00,935
172,고창,2022-04-29 04:00,268
172,고창,2022-04-29 05:00,467
172,고창,2022-04-29 06:00,1733
172,고창,2022-04-29 07:00,1070
172,고창,2022-04-29 08:00,1179
172,고창,2022-04-29 09:00,5000
172,고창,2022-04-29 10:00,4287
172,고창,2022-04-29 11:00,2353
172,고창,2022-04-29 12:00,3469
172,고창,2022-04-29 13:00,3892
172,고창,2022-04-29 14:00,4288
172,고창,2022-04-29 15:00,4991
172,고창,2022-04-29 16:00,2764
172,고창,2022-04-29 17:00,2589
172,고창,2022-04-29 18:00,2298
172,고창,2022-04-29 19:00,1839
172,고창,2022-04-29 20:00,1696
172,고창,2022-04-29 21:00,1851
172,고창,2022-04-29 22:00,822
172,고창,2022-04-29 23:00,1968
172,고창,2022-04-30 00:00,2352
172,고창,2022-04-30 01:00,2928
172,고창,2022-04-30 02:00,1987
172,고창,2022-04-30 03:00,2658
172,고창,2022-04-30 04:00,3092
172,고창,2022-04-30 05:00,3048
172,고창,2022-04-30 06:00,2654
172,고창,2022-04-30 07:00,2133
172,고창,2022-04-30 08:00,2078
172,고창,2022-04-30 09:00,1962
172,고창,2022-04-30 10:00,2025
172,고창,2022-04-30 11:00,1828
172,고창,2022-04-30 12:00,1737
172,고창,2022-04-30 13:00,1732
172,고창,2022-04-30 14:00,1671
172,고창,2022-04-30 15:00,1607
172,고창,2022-04-30 16:00,1534
172,고창,2022-04-30 17:00,1581
172,고창,2022-04-30 18:00,1521
172,고창,2022-04-30 19:00,1912
172,고창,2022-04-30 20:00,1878
172,고창,2022-04-30 21:00,2045
172,고창,2022-04-30 22:00,1997
172,고창,2022-04-30 23:00,1921
174,순천,2022-04-01 00:00,1154
174,순천,2022-04-01 01:00,976
174,순천,2022-04-01 02:00,877
174,순천,2022-04-01 03:00,735
174,순천,2022-04-01 04:00,686
174,순천,2022-04-01 05:00,605
174,순천,2022-04-01 06:00,608
174,순천,2022-04-01 07:00,610
174,순천,2022-04-01 08:00,1954
174,순천,2022-04-01 09:00,1857
174,순천,2022-04-01 10:00,1967
174,순천,2022-04-01 11:00,1855
174,순천,2022-04-01 12:00,1942
174,순천,2022-04-01 13:00,1984
174,순천,2022-04-01 14:00,1992
174,순천,2022-04-01 15:00,1992
174,순천,2022-04-01 16:00,1982
174,순천,2022-04-01 17:00,1994
174,순천,2022-04-01 18:00,1990
174,순천,2022-04-01 19:00,1993
174,순천,2022-04-01 20:00,1994
174,순천,2022-04-01 21:00,1999
174,순천,2022-04-01 22:00,2000
174,순천,2022-04-01 23:00,1999
174,순천,2022-04-02 00:00,1979
174,순천,2022-04-02 01:00,1818
174,순천,2022-04-02 02:00,1466
174,순천,2022-04-02 03:00,1639
174,순천,2022-04-02 04:00,1530
174,순천,2022-04-02 05:00,1231
174,순천,2022-04-02 06:00,902
174,순천,2022-04-02 07:00,921
174,순천,2022-04-02 08:00,1251
174,순천,2022-04-02 09:00,1689
174,순천,2022-04-02 10:00,1808
174,순천,2022-04-02 11:00,1806
174,순천,2022-04-02 12:00,1962
174,순천,2022-04-02 13:00,1913
174,순천,2022-04-02 14:00,1913
174,순천,2022-04-02 15:00,1936
174,순천,2022-04-02 16:00,1906
174,순천,2022-04-02 17:00,1925
174,순천,2022-04-02 18:00,1965
174,순천,2022-04-02 19:00,2000
174,순천,2022-04-02 20:00,1994
174,순천,2022-04-02 21:00,1983
174,순천,2022-04-02 22:00,1948
174,순천,2022-04-02 23:00,1991
174,순천,2022-04-03 00:00,1988
174,순천,2022-04-03 01:00,1992
174,순천,2022-04-03 02:00,1874
174,순천,2022-04-03 03:00,1721
174,순천,2022-04-03 04:00,1621
174,순천,2022-04-03 05:00,1440
174,순천,2022-04-03 06:00,1393
174,순천,2022-04-03 07:00,997
174,순천,2022-04-03 08:00,1362
174,순천,2022-04-03 09:00,1475
174,순천,2022-04-03 10:00,1647
174,순천,2022-04-03 11:00,1827
174,순천,2022-04-03 12:00,1692
174,순천,2022-04-03 13:00,1839
174,순천,2022-04-03 14:00,1948
174,순천,2022-04-03 15:00,1939
174,순천,2022-04-03 16:00,1899
174,순천,2022-04-03 17:00,1903
174,순천,2022-04-03 18:00,1975
174,순천,2022-04-03 19:00,1968
174,순천,2022-04-03 20:00,1964
174,순천,2022-04-03 21:00,1707
174,순천,2022-04-03 22:00,1149
174,순천,2022-04-03 23:00,1212
174,순천,2022-04-04 00:00,1079
174,순천,2022-04-04 01:00,844
174,순천,2022-04-04 02:00,848
174,순천,2022-04-04 03:00,705
174,순천,2022-04-04 04:00,699
174,순천,2022-04-04 05:00,591
174,순천,2022-04-04 06:00,525
174,순천,2022-04-04 07:00,466
174,순천,2022-04-04 08:00,718
174,순천,2022-04-04 09:00,1096
174,순천,2022-04-04 10:00,1136
174,순천,2022-04-04 11:00,1458
174,순천,2022-04-04 12:00,1895
174,순천,2022-04-04 13:00,1865
174,순천,2022-04-04 14:00,1874
174,순천,2022-04-04 15:00,1674
174,순천,2022-04-04 16:00,1621
174,순천,2022-04-04 17:00,1716
174,순천,2022-04-04 18:00,1838
174,순천,2022-04-04 19:00,1535
174,순천,2022-04-04 20:00,1440
174,순천,2022-04-04 21:00,1594
174,순천,2022-04-04 22:00,1208
174,순천,2022-04-04 23:00,1209
174,순천,2022-04-05 00:00,1347
174,순천,2022-04-05 01:00,1157
174,순천,2022-04-05 02:00,1145
174,순천,2022-04-05 03:00,980
174,순천,2022-04-05 04:00,915
174,순천,2022-04-05 05:00,842
174,순천,2022-04-05 06:00,810
174,순천,2022-04-05 07:00,710
174,순천,2022-04-05 08:00,1055
174,순천,2022-04-05 09:00,1528
174,순천,2022-04-05 10:00,1931
174,순천,2022-04-05 11:00,1985
174,순천,2022-04-05 12:00,1973
174,순천,2022-04-05 13:00,1925
174,순천,2022-04-05 14:00,1905
174,순천,2022-04-05 15:00,1924
174,순천,2022-04-05 16:00,1874
174,순천,2022-04-05 17:00,1922
174,순천,2022-04-05 18:00,1719
174,순천,2022-04-05 19:00,1643
174,순천,2022-04-05 20:00,1773
174,순천,2022-04-05 21:00,1792
174,순천,2022-04-05 22:00,1754
174,순천,2022-04-05 23:00,1818
174,순천,2022-04-06 00:00,1823
174,순천,2022-04-06 01:00,1611
174,순천,2022-04-06 02:00,1949
174,순천,2022-04-06 03:00,1998
174,순천,2022-04-06 04:00,2000
174,순천,2022-04-06 05:00,2000
174,순천,2022-04-06 06:00,1996
174,순천,2022-04-06 07:00,1987
